,Age,Hours per day,While working,Instrumentalist,Composer,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Fav genre_Classical,Fav genre_Country,Fav genre_EDM,Fav genre_Folk,Fav genre_Gospel,Fav genre_Hip hop,Fav genre_Jazz,Fav genre_K pop,Fav genre_Latin,Fav genre_Lofi,Fav genre_Metal,Fav genre_Pop,Fav genre_R&B,Fav genre_Rap,Fav genre_Rock,Fav genre_Video game music,Primary streaming service_Apple Music,Primary streaming service_No service,Primary streaming service_Other,Primary streaming service_Pandora,Primary streaming service_Spotify,Primary streaming service_YouTube Music
381,2,0,1,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0,1,2,1,0,3,2,6,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
382,2,0,1,0,0,1,1,0,1,3,0,1,3,3,2,1,0,1,0,3,3,3,3,2,6,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
383,2,1,0,1,0,1,0,0,3,1,0,1,1,2,1,0,0,0,1,2,0,0,3,2,7,6,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
384,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
385,1,1,1,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,9,7,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
386,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
387,1,0,1,1,0,1,0,0,1,1,3,1,1,2,2,2,1,2,1,3,2,2,2,2,6,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
388,3,0,1,0,0,1,0,0,1,1,3,1,1,1,1,1,0,2,3,2,1,1,2,3,4,3,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
389,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
390,6,2,1,0,0,0,0,0,3,2,0,0,0,2,1,1,1,0,1,2,2,1,1,0,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
391,2,2,1,0,0,1,1,0,0,1,1,0,0,1,1,3,1,1,0,3,1,2,2,0,7,4,5,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
392,1,0,1,1,0,1,0,0,3,0,0,0,0,1,0,0,0,1,2,2,0,1,3,1,7,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
393,1,1,1,1,1,1,0,0,3,0,2,1,0,0,1,1,0,0,1,3,0,0,2,2,8,5,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
394,2,3,1,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,1,2,1,7,5,6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
395,1,1,1,1,0,1,0,0,3,0,1,0,0,2,2,1,1,1,2,2,2,2,2,1,6,8,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
396,1,0,0,1,0,1,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,1,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
397,2,0,1,1,0,1,1,0,3,0,2,0,0,3,2,1,3,2,1,2,2,3,1,2,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
398,1,2,1,0,0,1,1,0,1,2,0,3,1,2,0,0,0,2,0,0,0,2,1,1,6,7,7,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
399,2,2,1,1,0,0,0,0,3,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,6,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
400,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2,1,3,3,0,0,2,9,8,4,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
401,4,0,0,0,0,1,0,0,2,2,2,2,1,2,1,1,0,0,2,2,2,2,3,0,7,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
402,2,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,1,2,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
403,2,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,1,2,2,2,1,0,4,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
404,6,0,0,0,0,1,0,0,1,2,0,0,1,2,2,0,0,0,0,2,2,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
405,2,0,1,1,0,1,1,0,1,1,0,3,0,1,0,0,0,3,3,3,0,2,3,3,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
406,2,0,1,1,0,0,1,0,2,1,0,0,1,0,1,0,2,1,0,3,0,0,0,3,8,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
407,2,5,1,0,0,1,1,0,2,2,1,3,0,3,3,1,1,3,1,2,3,3,3,1,5,10,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
408,1,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,1,1,1,1,1,1,0,0,3,0,0,0,0,0,0,1,0,2,0,2,0,0,0,2,9,6,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
410,6,0,1,1,1,1,0,0,0,0,0,0,0,1,2,0,1,1,2,2,2,1,3,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
411,1,0,1,1,1,1,1,0,3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,7,8,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
412,2,2,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,10,10,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
413,1,0,1,1,0,0,0,0,0,3,0,1,1,0,1,0,0,0,1,1,1,0,2,1,8,5,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
414,1,0,1,1,0,1,1,0,3,0,1,0,0,0,0,1,0,1,1,2,1,0,2,2,7,8,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
415,7,1,1,1,1,1,1,0,3,2,0,2,2,1,3,1,1,1,0,2,2,0,3,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
416,1,1,1,1,1,1,1,0,3,0,1,0,2,3,3,3,2,0,1,3,3,3,2,0,9,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
417,3,5,1,1,1,1,1,0,0,0,2,1,0,2,3,1,0,2,0,1,2,1,0,0,9,4,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
418,2,1,0,1,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,8,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
419,4,0,0,0,0,1,1,0,1,0,0,2,0,0,1,0,0,0,3,0,0,0,2,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
420,2,4,1,0,0,1,0,0,0,0,3,2,0,2,0,0,0,2,0,3,3,3,0,0,10,9,9,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
421,1,2,1,1,0,1,1,0,3,1,1,1,1,1,1,2,1,2,0,2,2,1,1,3,3,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
422,1,0,1,1,0,1,1,0,3,0,0,1,0,0,1,2,1,0,0,3,0,0,0,3,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
423,2,2,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,2,3,2,1,1,3,2,2,3,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
424,2,1,1,1,1,1,0,0,3,2,1,2,1,1,3,1,1,0,1,2,2,1,1,1,2,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
425,2,0,0,0,0,1,0,0,0,3,0,1,1,1,1,0,0,0,2,3,0,2,2,2,8,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
426,3,5,0,0,0,1,1,0,2,0,1,2,0,2,2,3,3,1,1,3,3,2,3,2,10,10,10,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
427,3,1,1,1,0,1,1,0,3,1,0,1,1,0,2,0,0,1,1,0,0,0,2,2,8,8,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
428,8,2,1,1,1,0,0,0,0,2,0,0,0,0,3,0,2,0,0,1,3,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
429,8,1,1,0,0,1,1,0,2,3,1,2,3,2,2,1,3,0,1,2,3,2,2,0,5,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
430,1,1,1,0,0,1,1,0,1,1,2,2,1,3,1,2,1,2,1,3,1,1,1,1,7,5,7,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
431,2,1,0,1,0,1,1,0,1,0,2,0,0,2,1,0,0,1,0,2,1,3,2,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
432,1,0,1,1,0,0,0,0,3,1,0,1,0,1,1,0,0,1,0,3,0,0,1,1,7,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
433,1,0,1,1,1,1,1,0,3,1,0,0,1,2,1,1,0,0,0,2,0,1,2,0,8,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
434,4,0,1,0,0,1,1,0,0,1,1,2,0,3,1,1,1,2,2,3,2,3,3,0,6,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
435,1,2,1,1,0,1,1,0,2,0,1,2,0,1,2,3,2,2,1,3,2,1,3,0,8,8,7,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
436,1,3,1,0,0,1,1,0,3,1,1,1,1,2,1,3,1,2,1,3,3,3,1,1,10,8,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
437,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
438,4,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,1,2,1,1,1,3,5,5,7,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
439,2,0,0,0,1,1,1,0,2,2,1,1,1,3,1,3,1,2,1,2,2,3,1,2,7,7,6,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
440,1,0,0,0,0,1,0,0,0,0,3,0,0,2,1,0,0,2,2,1,1,1,2,2,7,4,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
441,2,0,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
442,1,2,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,3,0,0,4,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
443,1,1,1,0,0,1,0,0,1,2,2,2,0,2,1,2,0,3,3,3,0,0,3,2,3,0,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
444,2,2,1,0,1,1,0,0,2,1,1,3,0,2,0,2,0,3,3,2,1,2,3,3,5,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
445,2,1,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3,3,10,6,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
446,1,0,1,0,0,1,1,0,3,1,0,1,0,0,2,0,0,2,0,3,1,0,0,0,7,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
447,2,0,1,0,0,1,1,0,1,2,0,3,0,2,2,0,1,2,0,1,1,2,3,0,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
448,1,0,1,0,0,1,0,0,1,0,0,2,0,2,0,1,3,1,1,3,2,2,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
449,2,1,1,0,0,1,1,0,2,1,1,3,1,2,2,1,1,2,2,2,1,2,3,3,6,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
450,2,1,1,0,0,1,1,0,1,3,2,1,1,1,1,1,1,3,1,1,1,1,1,1,7,6,7,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
451,2,1,1,0,0,1,1,0,1,0,2,0,0,1,0,3,1,1,2,3,1,1,3,1,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
452,2,0,1,0,0,0,0,0,2,1,1,2,0,3,2,0,0,0,0,3,3,3,2,2,7,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
453,6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,2,1,0,2,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
454,2,2,1,0,0,0,1,0,2,0,2,3,0,0,0,1,0,1,2,1,0,0,3,3,9,5,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
455,3,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,3,0,3,7,8,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
456,5,0,0,0,0,1,0,0,2,0,0,0,0,3,1,0,0,3,0,3,3,3,2,0,4,5,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
457,3,1,1,1,0,1,1,0,1,2,1,1,1,1,1,0,0,3,1,2,1,1,3,3,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
458,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,3,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
459,4,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,1,6,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
460,2,1,0,0,0,1,0,0,1,1,0,1,0,3,1,0,0,2,1,3,2,2,2,1,8,10,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
461,3,0,0,0,0,0,1,0,1,1,1,0,0,2,1,1,0,1,1,0,0,2,1,3,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
462,4,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,3,1,1,0,2,0,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
463,3,0,0,0,0,1,0,0,2,0,1,0,0,3,1,0,0,1,0,2,3,3,0,0,3,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464,6,4,1,0,0,1,0,0,2,2,0,1,0,0,1,0,0,0,1,1,2,0,2,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
465,1,4,0,0,0,1,0,0,1,3,0,3,1,1,2,0,0,0,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
466,2,4,1,0,0,0,1,0,1,0,2,2,0,1,0,2,0,2,1,2,0,1,2,3,8,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
467,3,1,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,2,2,0,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
468,2,1,1,0,0,1,1,0,1,2,3,3,0,2,2,0,1,2,3,3,2,2,3,2,8,7,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
469,4,1,0,0,0,1,1,0,3,1,0,1,0,0,0,2,0,0,3,1,0,1,2,3,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
470,7,0,1,0,0,1,0,0,3,2,1,3,0,1,2,0,1,0,0,0,1,0,3,0,5,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
471,3,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,2,1,2,0,1,2,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
472,2,2,1,1,0,1,0,0,1,3,2,3,1,2,2,0,1,2,2,2,1,2,3,2,4,8,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
473,6,0,1,0,0,1,0,0,1,2,1,2,2,2,2,0,1,1,2,1,2,2,2,0,5,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
474,6,0,1,1,1,1,0,0,2,1,0,1,2,1,2,1,1,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
475,7,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,3,0,7,6,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
476,7,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
477,6,0,1,0,0,0,1,0,2,2,0,2,1,0,1,0,1,0,1,2,2,1,3,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
478,1,0,1,1,1,1,0,0,1,1,2,0,2,1,2,2,0,0,0,3,2,0,2,3,9,8,10,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
479,2,2,1,0,0,1,1,0,3,1,3,1,2,3,2,0,2,3,2,3,3,3,2,3,5,5,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
480,6,1,1,0,0,1,1,0,2,0,2,1,2,3,3,0,2,3,0,1,3,2,2,0,4,6,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
481,3,0,1,0,0,1,1,0,2,1,1,1,1,2,2,1,2,3,1,2,2,1,2,2,4,8,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
482,2,1,1,1,0,1,0,0,1,1,0,2,0,1,2,0,0,3,1,2,1,1,3,0,9,10,6,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
483,5,0,0,0,0,0,0,0,3,2,1,2,3,2,2,1,1,0,1,2,2,2,1,1,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
484,2,3,1,0,0,1,1,0,0,1,1,2,0,0,1,0,0,1,2,1,2,0,3,2,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
485,6,6,1,0,0,0,0,0,1,0,0,3,0,0,2,0,1,0,0,1,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
486,5,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,1,10,8,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
487,1,0,1,1,0,1,1,0,2,0,1,0,0,2,2,3,0,2,0,1,1,1,0,1,4,4,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
488,2,1,1,1,0,1,1,0,2,0,2,1,0,3,2,3,3,2,1,3,3,3,2,2,7,8,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
489,2,0,1,0,0,1,1,0,3,1,1,1,0,2,2,0,0,1,3,3,1,2,2,2,7,6,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
490,7,0,1,0,0,0,1,0,2,1,0,1,2,0,0,0,2,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
491,6,0,0,1,1,0,0,0,2,1,0,0,3,1,0,0,0,0,0,0,0,1,1,0,6,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
492,2,0,1,0,1,0,0,0,1,1,2,2,0,1,2,0,0,0,2,0,1,2,2,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
493,2,2,1,0,0,0,1,0,1,3,2,1,1,3,0,1,3,0,1,2,2,3,1,2,10,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
494,8,0,0,0,0,0,0,0,1,3,0,2,2,0,1,0,2,0,0,3,2,0,2,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
495,4,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,2,2,2,0,7,6,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
496,1,2,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,3,0,2,0,1,3,2,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
497,2,1,0,1,1,1,1,0,3,1,1,2,0,3,2,0,2,1,1,2,2,3,3,1,10,7,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
498,1,1,1,0,0,1,1,0,1,0,1,0,0,3,2,3,0,0,0,1,2,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
499,2,2,1,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,1,0,0,0,3,2,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
500,3,3,1,0,0,0,1,0,1,2,3,2,0,2,1,0,0,1,2,0,0,3,3,3,6,7,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
501,2,0,1,0,0,1,0,0,0,1,3,2,3,0,0,0,0,1,3,1,0,0,2,1,7,6,2,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
502,2,0,1,0,0,1,1,0,1,1,1,1,1,3,1,1,2,1,2,3,3,3,3,0,6,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
503,2,0,1,0,0,1,1,0,2,0,0,2,0,1,1,1,0,1,0,3,1,1,3,1,10,10,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
504,2,0,1,0,0,1,1,0,1,0,1,0,0,2,2,3,0,2,0,2,3,1,2,2,7,6,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
505,2,1,0,0,0,1,1,0,2,0,0,1,1,0,0,1,3,0,0,3,2,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
506,3,3,1,0,0,1,1,0,1,1,1,2,1,2,2,1,1,3,1,3,2,2,3,2,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
507,3,1,1,0,0,1,0,0,1,0,0,0,0,2,1,2,0,2,0,1,0,3,1,1,7,6,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
508,6,0,0,0,0,1,0,0,2,1,0,2,0,0,2,0,0,0,0,1,1,0,2,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
509,2,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3,2,0,0,2,1,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
510,6,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,2,0,3,0,7,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
